tconst,title,year,genres,rating,votes,directorID,topActors
tt0097884,May Fools,1990.0,"Comedy,Romance",7.2,3560,nm0001501,"['nm0591877', 'nm0681566', 'nm0239816']"
tt0097889,Miracle Mile,1988.0,"Action,Drama,Romance",7.0,13804,nm0208923,"['nm0000381', 'nm0001858', 'nm0000730']"
tt0097891,The Misadventures of Mr. Wilt,1989.0,"Comedy,Crime",6.1,1243,nm0875744,"['nm0722619', 'nm0809321', 'nm0824102']"
tt0097892,Miss Firecracker,1989.0,"Comedy,Drama",6.0,2462,nm0772095,"['nm0000456', 'nm0005460', 'nm0000209']"
tt0097904,Monsieur Hire,1989.0,"Crime,Drama,Romance",7.5,7452,nm0496312,"['nm0003508', 'nm0094789', 'nm0862006']"
tt0097910,Moon 44,1990.0,"Action,Sci-Fi,Thriller",5.1,6052,nm0000386,"['nm0001595', 'nm0002059', 'nm0002041']"
tt0097911,Moontrap,1989.0,"Horror,Sci-Fi",4.8,4065,nm0245829,"['nm0000479', 'nm0132257', 'nm0518381']"
tt0097937,My Left Foot,1989.0,"Biography,Drama",7.8,82899,nm0006487,"['nm0000358', 'nm0002084', 'nm0924009']"
tt0097938,My Mom's a Werewolf,1989.0,"Comedy,Horror",4.5,1442,nm0278780,"['nm0086806', 'nm0768334', 'nm0143836']"
tt0097940,Mystery Train,1989.0,"Comedy,Crime,Drama",7.5,32102,nm0000464,"['nm0619185', 'nm0473802', 'nm0370221']"
tt0097942,Mystics in Bali,1981.0,"Fantasy,Horror,Thriller",5.7,1602,nm0229083,"['nm0060444', 'nm0763825', 'nm0907162']"
tt0097958,National Lampoon's Christmas Vacation,1989.0,Comedy,7.5,235361,nm0154819,"['nm0000331', 'nm0000350', 'nm0000496']"
tt0097965,New York Stories,1989.0,"Comedy,Drama,Romance",6.4,20529,"nm0000095,nm0000338,nm0000217","['nm0000095', 'nm0000560', 'nm0000275']"
tt0097967,Next of Kin,1989.0,"Action,Crime,Drama",5.9,13235,nm0410139,"['nm0000664', 'nm0000553', 'nm0000284']"
tt0097971,Night Game,1989.0,"Crime,Drama,Horror",5.0,1546,nm0557751,"['nm0001702', 'nm0949744', 'nm0809031']"
tt0097981,A Nightmare on Elm Street: The Dream Child,1989.0,"Fantasy,Horror",5.0,53609,nm0394280,"['nm0000387', 'nm0928244', 'nm0591702']"
tt0097982,Nightwish,1989.0,"Horror,Mystery,Sci-Fi",4.8,1451,nm0176935,"['nm0859921', 'nm0823630', 'nm0435250']"
tt0097987,No Holds Barred,1989.0,"Action,Sport",4.4,7352,nm0942869,"['nm0001356', 'nm0000220', 'nm0298281']"
tt0097991,"No Retreat, No Surrender 2",1987.0,"Action,Adventure",5.1,2338,nm0477035,"['nm0002290', 'nm0857216', 'nm0001686']"
tt0097995,White Wedding,1989.0,"Drama,Romance",6.9,2951,nm0109885,"['nm0660854', 'nm0187337', 'nm0586370']"
tt0098014,Offerings,1989.0,Horror,4.5,1234,nm0721651,"['nm0101355', 'nm0338745', 'nm0808257']"
tt0098019,Miracles: The Canton Godfather,1989.0,"Action,Comedy,Crime",6.9,5840,nm0000329,"['nm0000329', 'nm0611315', 'nm0013833']"
tt0098022,Old Gringo,1989.0,"Adventure,History,Romance",5.7,2208,nm0699933,"['nm0000404', 'nm0000060', 'nm0001751']"
tt0098040,Otto - Der Außerfriesische,1989.0,"Comedy,Romance",5.8,2885,"nm0883338,nm0905102","['nm0905102', 'nm0905102', 'nm0561872']"
tt0098042,Out Cold,1989.0,"Comedy,Drama,Thriller",5.5,1013,nm0610261,"['nm0001475', 'nm0000414', 'nm0017143']"
tt0098048,Gor II,1988.0,"Action,Fantasy,Sci-Fi",2.4,2151,nm0004616,"['nm0053519', 'nm0274216', 'nm0001588']"
tt0098051,The Package,1989.0,"Action,Crime,Drama",6.4,13127,nm0001112,"['nm0000432', 'nm0000169', 'nm0001026']"
tt0098052,Paganini,1989.0,"Biography,Drama,Music",5.1,1246,nm0001428,"['nm0001428', 'nm0135666', 'nm0455895']"
tt0098055,Red Wood Pigeon,1989.0,"Comedy,Sport",7.1,3282,nm0604335,"['nm0604335', 'nm0650024', 'nm0884335']"
tt0098061,Paperhouse,1988.0,"Drama,Fantasy",6.6,6555,nm0741262,"['nm0121628', 'nm0078134', 'nm0128693']"
tt0098063,Paprika,1991.0,Drama,5.5,5762,nm0000972,"['nm0135666', 'nm0274008', 'nm0110496']"
tt0098067,Parenthood,1989.0,"Comedy,Drama",7.1,57118,nm0000165,"['nm0000188', 'nm0005460', 'nm0001848']"
tt0098068,Parents,1989.0,"Comedy,Horror,Mystery",6.1,9091,nm0000837,"['nm0001642', 'nm0002148', 'nm0006800']"
tt0098072,Hitcher in the Dark,1989.0,"Crime,Drama,Horror",5.0,1086,nm0502391,"['nm0051036', 'nm0084327', 'nm0766541']"
tt0098073,Penn & Teller Get Killed,1989.0,"Adventure,Comedy,Crime",5.7,2129,nm0671957,"['nm0422710', 'nm0854418', 'nm0164680']"
tt0098084,Pet Sematary,1989.0,"Fantasy,Horror,Thriller",6.5,120128,nm0005116,"['nm0001535', 'nm0000344', 'nm0001304']"
tt0098087,The Little Thief,1988.0,"Comedy,Drama",6.8,2439,nm0002218,"['nm0001250', 'nm0080020', 'nm0004490']"
tt0098089,Phantom of the Mall: Eric's Revenge,1989.0,"Horror,Romance",5.3,2499,nm0295345,"['nm0753041', 'nm0326091', 'nm0004900']"
tt0098090,The Phantom of the Opera,1989.0,"Drama,Horror,Music",5.5,4747,nm0514546,"['nm0000387', 'nm0000387', 'nm0774337']"
tt0098093,Physical Evidence,1989.0,"Crime,Mystery,Romance",5.2,2247,nm0000341,"['nm0000608', 'nm0000622', 'nm0000885']"
tt0098097,Pink Cadillac,1989.0,"Action,Comedy,Crime",5.4,12830,nm0887174,"['nm0000142', 'nm0001613', 'nm0137114']"
tt0098105,Police Academy 6: City Under Siege,1989.0,"Comedy,Crime",4.4,34307,nm0094288,"['nm0807571', 'nm0333701', 'nm0935498']"
tt0098112,Powwow Highway,1989.0,"Adventure,Drama",7.2,2085,nm0905237,"['nm0001200', 'nm0553436', 'nm0739282']"
tt0098115,Prancer,1989.0,"Drama,Family,Fantasy",6.4,6778,nm0359386,"['nm0000385', 'nm0001458', 'nm0017377']"
tt0098136,Prom Night III: The Last Kiss,1990.0,"Comedy,Horror",4.6,2781,"nm0646987,nm0801157","['nm0174860', 'nm0696395', 'nm0833635']"
tt0098141,The Punisher,1989.0,"Action,Crime,Thriller",5.6,27385,nm0325358,"['nm0000185', 'nm0001283', 'nm0469103']"
tt0098147,A Terra-Cotta Warrior,1989.0,"Adventure,Comedy,Fantasy",6.7,1123,nm0155642,"['nm0955443', 'nm0000084', 'nm0000084']"
tt0098155,Pedicab Driver,1989.0,"Action,Comedy,Drama",7.3,1133,nm0005033,"['nm0005033', 'nm0161275', 'nm0388367']"
tt0098156,R.O.T.O.R.,1987.0,"Action,Sci-Fi,Thriller",2.7,3932,nm0086144,"['nm0872745', 'nm0315175', 'nm0808647']"
tt0098157,Rabid Grannies,1988.0,"Comedy,Horror",4.9,2374,nm0450106,"['nm0043915', 'nm0103758', 'nm0182831']"
tt0098160,The Rachel Papers,1989.0,"Comedy,Drama,Romance",5.9,2325,nm0364578,"['nm0002077', 'nm0001746', 'nm0000596']"
tt0098165,The Rainbow,1989.0,"Action,Drama,Romance",6.3,1873,nm0001692,"['nm0205423', 'nm0000372', 'nm0001524']"
tt0098168,Ram Lakhan,1989.0,"Action,Comedy,Drama",6.7,3100,nm0007131,"['nm0347901', 'nm0006763', 'nm0438463']"
tt0098175,Recollections of the Yellow House,1989.0,"Adventure,Comedy,Drama",7.3,1509,nm0599214,"['nm0599214', 'nm0208473', 'nm0299144']"
tt0098180,Red Scorpion,1988.0,"Action,Adventure",5.2,10321,nm0957263,"['nm0000185', 'nm0001826', 'nm0924424']"
tt0098184,Relentless,1989.0,"Crime,Thriller",5.9,2000,nm0527350,"['nm0000555', 'nm0005162', 'nm0744235']"
tt0098188,Renegades,1989.0,"Action,Crime,Drama",5.5,4151,nm0794791,"['nm0000662', 'nm0001617', 'nm0000415']"
tt0098189,The Journey to Melonia,1989.0,"Adventure,Animation,Family",7.3,1530,nm0959746,"['nm0249735', 'nm0138122', 'nm0765563']"
tt0098193,The Return of Swamp Thing,1989.0,"Action,Adventure,Comedy",4.7,6659,nm0691061,"['nm0244270', 'nm0000181', 'nm0431139']"
tt0098194,The Return of the Musketeers,1989.0,"Action,Adventure,Romance",5.9,4125,nm0504513,"['nm0001868', 'nm0001657', 'nm0277975']"
tt0098205,River of Death,1989.0,"Action,Adventure,Drama",4.5,1666,nm0142587,"['nm0001154', 'nm0000587', 'nm0001816']"
tt0098206,Road House,1989.0,"Action,Thriller",6.7,107929,nm0380705,"['nm0000664', 'nm0001488', 'nm0000385']"
tt0098213,Roger & Me,1989.0,Documentary,7.5,27971,nm0601619,
tt0098214,Red Dawn,1990.0,"Drama,Thriller",8.0,2225,nm0284639,"['nm0094620', 'nm0737938', 'nm0270407']"
tt0098219,Romero,1989.0,"Biography,Crime,Drama",7.1,2553,nm0241090,"['nm0000471', 'nm0430151', 'nm0019578']"
tt0098220,"Mama, There's a Man in Your Bed",1989.0,"Comedy,Romance",6.8,1931,nm0785684,"['nm0000809', 'nm0723796', 'nm0894608']"
tt0098224,Rosalie Goes Shopping,1989.0,Comedy,5.7,1150,nm0000727,"['nm0845270', 'nm0001113', 'nm0001662']"
tt0098230,Rude Awakening,1989.0,Comedy,4.8,1523,"nm0339264,nm0751567","['nm0001507', 'nm0000616', 'nm0353546']"
tt0098238,The French Revolution,1989.0,"Drama,History,Thriller",7.7,2027,"nm0257992,nm0373612","['nm0001970', 'nm0005412', 'nm0167388']"
tt0098251,Blood and Sand,1989.0,"Drama,Romance",4.6,1265,nm0255546,"['nm0753068', 'nm0000232', 'nm0868479']"
tt0098252,Blood,1989.0,"Drama,Mystery",7.3,1235,nm0182276,"['nm0381695', 'nm0274401', 'nm0210217']"
tt0098253,Santa Sangre,1989.0,"Drama,Horror,Thriller",7.5,24796,nm0423524,"['nm0423525', 'nm0345999', 'nm0830967']"
tt0098257,Savage Beach,1989.0,"Action,Adventure",4.5,2007,nm0796477,"['nm0817635', 'nm0138192', 'nm0032501']"
tt0098258,Say Anything,1989.0,"Comedy,Drama,Romance",7.3,99754,nm0001081,"['nm0000131', 'nm0001746', 'nm0001498']"
tt0098260,Scandal,1989.0,"Drama,History",6.4,5783,nm0001994,"['nm0000457', 'nm0000695', 'nm0000403']"
tt0098261,Scenes from the Class Struggle in Beverly Hills,1989.0,Comedy,5.9,1502,nm0000860,"['nm0000302', 'nm0788829', 'nm0001862']"
tt0098273,Sea of Love,1989.0,"Crime,Drama,Mystery",6.8,47188,nm0000887,"['nm0000199', 'nm0000289', 'nm0000422']"
tt0098276,Second Sight,1989.0,"Comedy,Mystery,Sci-Fi",4.4,1548,nm0959034,"['nm0488662', 'nm0001621', 'nm0000787']"
tt0098282,"See No Evil, Hear No Evil",1989.0,"Comedy,Crime",6.8,61764,nm0002137,"['nm0001640', 'nm0000698', 'nm0000220']"
tt0098283,See You in the Morning,1989.0,"Drama,Romance",5.8,1089,nm0001587,"['nm0000313', 'nm0000481', 'nm0000396']"
tt0098300,Shag,1988.0,"Comedy,Drama,Romance",6.4,5136,nm0057733,"['nm0000121', 'nm0000403', 'nm0168892']"
tt0098308,She's Out of Control,1989.0,Comedy,5.4,5125,nm0236769,"['nm0001103', 'nm0382819', 'nm0001728']"
tt0098309,She-Devil,1989.0,Comedy,5.7,20333,nm0782384,"['nm0000658', 'nm0001683', 'nm0000893']"
tt0098319,Shirley Valentine,1989.0,"Comedy,Drama,Romance",7.2,9383,nm0318150,"['nm0172604', 'nm0002018', 'nm0571549']"
tt0098320,Shocker,1989.0,"Comedy,Horror,Thriller",5.5,18692,nm0000127,"['nm0614526', 'nm0683379', 'nm0005482']"
tt0098321,Shocking Dark,1989.0,"Action,Adventure,Fantasy",4.3,2117,nm0559769,"['nm0014311', 'nm0878827', 'nm0314250']"
tt0098327,The Seventh Continent,1989.0,Drama,7.6,18290,nm0359734,"['nm0231085', 'nm0076679', 'nm0849892']"
tt0098328,The Siege of Firebase Gloria,1988.0,"Action,Drama,War",6.8,3601,nm0872062,"['nm0369567', 'nm0000388', 'nm0034416']"
tt0098333,Sinbad of the Seven Seas,1989.0,"Adventure,Fantasy",4.3,2016,"nm0144758,nm0172826","['nm0002073', 'nm0825952', 'nm0943600']"
tt0098335,Sing,1989.0,"Drama,Musical",6.7,1005,nm0059956,"['nm0000966', 'nm0229930', 'nm0824763']"
tt0098343,Skin Deep,1989.0,"Comedy,Drama,Romance",6.1,5406,nm0001175,"['nm0000615', 'nm0306696', 'nm0715295']"
tt0098347,Slaves of New York,1989.0,"Comedy,Drama",5.6,1224,nm0412465,"['nm0001613', 'nm0170901', 'nm0001697']"
tt0098350,Slipstream,1989.0,"Adventure,Sci-Fi",4.7,3302,nm0513974,"['nm0669629', 'nm0000434', 'nm0017733']"
tt0098354,Society,1989.0,"Comedy,Horror",6.5,23791,nm0951206,"['nm0912308', 'nm0199415', 'nm0805127']"
tt0098356,Some Girls,1988.0,"Comedy,Drama,Fantasy",5.7,4124,nm0001355,"['nm0001131', 'nm0000124', 'nm0445992']"
tt0098360,Violent Cop,1989.0,"Action,Crime,Drama",7.1,13650,nm0001429,"['nm0001429', 'nm0442799', 'nm0038961']"
tt0098368,Speaking Parts,1989.0,"Drama,Romance",6.6,1650,nm0000382,"['nm0573158', 'nm0451376', 'nm0741388']"
tt0098369,Speed Zone,1989.0,"Action,Comedy,Sport",4.5,3872,nm0236930,"['nm0001967', 'nm0001146', 'nm0001006']"
tt0098375,Spontaneous Combustion,1989.0,"Horror,Sci-Fi,Thriller",4.9,3288,nm0001361,"['nm0000374', 'nm0047700', 'nm0194230']"
tt0098382,Star Trek V: The Final Frontier,1989.0,"Action,Adventure,Fantasy",5.5,66328,nm0000638,"['nm0000638', 'nm0000559', 'nm0001420']"
tt0098384,Steel Magnolias,1989.0,"Comedy,Drama,Romance",7.3,66629,nm0006889,"['nm0000511', 'nm0001156', 'nm0000398']"
tt0098385,Stepfather II: Make Room for Daddy,1989.0,"Horror,Thriller",5.6,5314,nm0123009,"['nm0642368', 'nm0642368', 'nm0642368']"
tt0098407,Twisted Obsession,1989.0,"Drama,Mystery,Romance",5.3,1502,nm0874096,"['nm0000156', 'nm0001669', 'nm0031785']"
tt0098412,Sundown: The Vampire in Retreat,1989.0,"Comedy,Horror,Western",6.0,3926,nm0382776,"['nm0001016', 'nm0110115', 'nm0132257']"
tt0098415,Survival Quest,1989.0,"Adventure,Thriller",6.0,1323,nm0181741,"['nm0000448', 'nm0001679', 'nm0031078']"
tt0098435,Tale of Two Sisters,1989.0,Drama,2.7,1839,nm0726472,"['nm0000221', 'nm0000916', 'nm0160004']"
tt0098436,The Tall Guy,1989.0,"Comedy,Romance",6.2,5142,nm0809321,"['nm0000156', 'nm0000100', 'nm0000668']"
tt0098437,The Winter War,1989.0,"Drama,History,War",7.6,9009,nm0661502,"['nm0617427', 'nm0896801', 'nm0868039']"
tt0098439,Tango & Cash,1989.0,"Action,Comedy,Crime",6.4,117892,nm0464846,"['nm0000230', 'nm0000621', 'nm0000159']"
tt0098442,Tap,1989.0,"Comedy,Drama,Music",6.6,1925,nm0145309,"['nm0002138', 'nm0235336', 'nm0002035']"
tt0098453,Teen Witch,1989.0,"Comedy,Fantasy,Romance",6.0,11351,nm0907697,"['nm0001477', 'nm0310248', 'nm0588679']"
tt0098454,Ten Little Indians,1989.0,"Crime,Mystery,Thriller",4.7,1827,nm0083608,"['nm0000587', 'nm0882853', 'nm0821734']"
tt0098465,"Thelonious Monk: Straight, No Chaser",1988.0,"Biography,Documentary,Music",7.5,1368,nm0959020,
tt0098471,Three Fugitives,1989.0,"Action,Comedy",6.2,13183,nm0891554,"['nm0000560', 'nm0001737', 'nm0233956']"
tt0098486,The Death King,1990.0,"Drama,Horror",6.3,3093,nm0125367,"['nm0465841', 'nm0247950', 'nm0470239']"
tt0098491,Toofan,1989.0,"Action,Crime,Drama",5.1,1123,nm0220823,"['nm0000821', 'nm0792866', 'nm0802080']"
tt0098502,The Toxic Avenger Part III: The Last Temptation of Toxie,1989.0,"Action,Comedy,Fantasy",4.4,5605,"nm0381230,nm0442207","['nm0269793', 'nm0269793', 'nm0499294']"
tt0098503,The Toxic Avenger Part II,1989.0,"Action,Comedy,Horror",5.0,7895,"nm0381230,nm0442207","['nm0269793', 'nm0269793', 'nm0022658']"
tt0098513,Triumph of the Spirit,1989.0,"Biography,Drama,History",6.8,2995,nm0950001,"['nm0000353', 'nm0001579', 'nm0005162']"
tt0098519,Troop Beverly Hills,1989.0,"Adventure,Comedy",5.9,12102,nm0437596,"['nm0001480', 'nm0005266', 'nm0858525']"
tt0098520,Too Beautiful for You,1989.0,"Drama,Romance",6.6,3177,nm0088397,"['nm0000367', 'nm0001929', 'nm0000962']"
tt0098524,True Believer,1989.0,"Crime,Drama,Mystery",6.7,5784,nm0747849,"['nm0000249', 'nm0000375', 'nm0171513']"
tt0098532,The Match Factory Girl,1990.0,"Comedy,Crime,Drama",7.5,12965,nm0442454,"['nm0653669', 'nm0758825', 'nm0631741']"
tt0098536,Turner & Hooch,1989.0,"Comedy,Crime,Drama",6.2,78969,nm0006854,"['nm0000158', 'nm0001858', 'nm0005266']"
tt0098544,Codename Coq Rouge,1989.0,Thriller,5.7,1319,nm0074719,"['nm0001745', 'nm0387140', 'nm0377631']"
tt0098546,UHF,1989.0,"Comedy,Sci-Fi",6.9,33175,nm0505409,"['nm0946148', 'nm0414130', 'nm0002994']"
tt0098554,Uncle Buck,1989.0,Comedy,7.1,115159,nm0000455,"['nm0001006', 'nm0000346', 'nm0446465']"
tt0098559,The Architecture of Doom,1989.0,"Documentary,History",8.0,1170,nm0169679,"['nm0037545', 'nm0004486', 'nm0336935']"
tt0098573,Don't Let Them Shoot the Kite,1989.0,Drama,8.2,7921,nm0059633,"['nm0082189', 'nm0845748', 'nm0218533']"
tt0098575,Valmont,1989.0,"Drama,Romance",7.0,14952,nm0001232,"['nm0000147', 'nm0000906', 'nm0000672']"
tt0098577,Vampire's Kiss,1988.0,"Comedy,Crime,Fantasy",6.1,23392,nm0081590,"['nm0000115', 'nm0000744', 'nm0000884']"
tt0098596,Life and Nothing But,1989.0,"Drama,War",7.5,2213,nm0851724,"['nm0634159', 'nm0044535', 'nm0897015']"
tt0098598,Willy the Sparrow,1989.0,"Adventure,Animation,Comedy",7.3,1362,"nm0350758,nm0614689","['nm1204944', 'nm0866181', 'nm0844464']"
tt0098600,The Vineyard,1989.0,Horror,4.7,1150,"nm0393222,nm1882412","['nm0393222', 'nm0937016', 'nm0939255']"
tt0098606,The Voice of the Moon,1990.0,"Comedy,Drama",6.3,3500,nm0000019,"['nm0000905', 'nm0897715', 'nm0653080']"
tt0098621,The War of the Roses,1989.0,"Comedy,Romance",6.8,59669,nm0000362,"['nm0000140', 'nm0000678', 'nm0000362']"
tt0098622,Warlock,1989.0,"Action,Fantasy,Horror",6.2,20106,nm0591171,"['nm0001696', 'nm0001742', 'nm0001290']"
tt0098625,We're No Angels,1989.0,"Comedy,Crime",6.1,25539,nm0001403,"['nm0000134', 'nm0000576', 'nm0000193']"
tt0098627,Weekend at Bernie's,1989.0,"Adventure,Comedy,Crime",6.4,66069,nm0467646,"['nm0000530', 'nm0001738', 'nm0829252']"
tt0098635,When Harry Met Sally...,1989.0,"Comedy,Drama,Romance",7.7,256879,nm0001661,"['nm0000345', 'nm0000212', 'nm0000402']"
tt0098645,Who's Harry Crumb?,1989.0,"Comedy,Mystery",5.9,18539,nm0280901,"['nm0001006', 'nm0000470', 'nm0001633']"
tt0098649,Wicked Stepmother,1989.0,"Comedy,Fantasy",4.0,2485,nm0169540,"['nm0000012', 'nm0000324', 'nm0131974']"
tt0098658,Wings of Fame,1990.0,"Comedy,Drama,Fantasy",6.8,1099,nm0903796,"['nm0000564', 'nm0000147', 'nm0873005']"
tt0098659,Winter People,1989.0,Drama,6.2,1758,nm0467646,"['nm0000621', 'nm0000534', 'nm0000978']"
tt0098660,Wired,1989.0,"Biography,Comedy,Drama",3.6,1004,nm0670282,"['nm0004821', 'nm0788829', 'nm0000687']"
tt0098662,Witchtrap,1989.0,"Action,Horror,Thriller",4.6,1477,nm0855107,"['nm0703875', 'nm0047344', 'nm0851362']"
tt0098663,The Wizard,1989.0,"Adventure,Comedy,Drama",6.1,17256,nm0390844,"['nm0000625', 'nm0250180', 'nm0507343']"
tt0098678,Worth Winning,1989.0,"Comedy,Romance",5.7,1999,nm0533414,"['nm0001319', 'nm0000656', 'nm0000690']"
tt0098691,A Better Tomorrow III: Love and Death in Saigon,1989.0,"Action,Crime,War",5.9,3876,nm0007139,"['nm0000334', 'nm0504899', 'nm0611315']"
tt0098692,Wicked City,1987.0,"Action,Animation,Fantasy",6.7,10885,nm0159109,"['nm0946344', 'nm0297847', 'nm0619077']"
tt0098694,All About Ah-Long,1989.0,Drama,7.2,1785,nm0864775,"['nm0000334', 'nm0151827', 'nm0151827']"
tt0098724,"Sex, Lies, and Videotape",1989.0,Drama,7.2,62453,nm0001752,"['nm0000652', 'nm0000510', 'nm0001251']"
tt0098725,Sweetie,1989.0,"Comedy,Drama",6.7,5702,nm0001005,"['nm0501501', 'nm0173254', 'nm0527954']"
tt0098961,Les 1001 nuits,1990.0,"Adventure,Comedy,Fantasy",5.5,1089,nm0003606,"['nm0001876', 'nm0432040', 'nm0293889']"
tt0098966,Three Men and a Little Lady,1990.0,"Comedy,Drama,Family",5.5,27890,nm0001915,"['nm0000633', 'nm0000430', 'nm0001101']"
tt0098967,Boiling Point,1990.0,"Action,Comedy,Crime",6.7,7894,nm0001429,"['nm0001429', 'nm0648764', 'nm0410942']"
tt0098987,The Adventures of Ford Fairlane,1990.0,"Action,Adventure,Comedy",6.4,19829,nm0001317,"['nm0001048', 'nm0000452', 'nm0628611']"
tt0098994,"After Dark, My Sweet",1990.0,"Crime,Drama,Mystery",6.5,4548,nm0001226,"['nm0000574', 'nm0001829', 'nm0001136']"
tt0098999,Agneepath,1990.0,"Action,Crime,Drama",7.6,9754,nm0002172,"['nm0000821', 'nm0149822', 'nm0534863']"
tt0099005,Air America,1990.0,"Action,Comedy,War",5.8,31661,nm0006854,"['nm0000154', 'nm0000375', 'nm0001802']"
tt0099012,Alice,1990.0,"Comedy,Romance",6.6,15885,nm0000095,"['nm0001201', 'nm0000458', 'nm0001505']"
tt0099014,All the Vermeers in New York,1990.0,"Comedy,Drama,Romance",6.4,1105,nm0430927,"['nm0154299', 'nm0480099', 'nm0063793']"
tt0099018,Almost an Angel,1990.0,"Comedy,Drama",5.6,5189,nm0180257,"['nm0001357', 'nm0468957', 'nm0000480']"
tt0099026,The Ambulance,1990.0,"Action,Comedy,Horror",6.0,4781,nm0169540,"['nm0000616', 'nm0000469', 'nm0302446']"
tt0099028,American Dream,1990.0,Documentary,7.8,1082,"nm0465932,nm0135199,nm0359735,nm0798023",['nm2819372']
tt0099040,An Angel at My Table,1990.0,"Biography,Drama",7.4,9172,nm0001005,"['nm0289098', 'nm0449038', 'nm0272649']"
tt0099043,Anjali,1990.0,Drama,8.2,3275,nm0711745,"['nm0045138', 'nm0720763', 'nm0706499']"
tt0099044,Another 48 Hrs.,1990.0,"Action,Comedy,Crime",5.9,46397,nm0001353,"['nm0000552', 'nm0000560', 'nm0001397']"
tt0099052,Arachnophobia,1990.0,"Comedy,Horror,Thriller",6.5,78693,nm0550881,"['nm0001099', 'nm0001696', 'nm0000422']"
tt0099053,Archangel,1990.0,"Comedy,Drama,Romance",6.3,1765,nm0534665,"['nm0331940', 'nm1181174', 'nm0642784']"
tt0099073,Avalon,1990.0,Drama,7.2,7213,nm0001469,"['nm0001644', 'nm0001610', 'nm0297249']"
tt0099077,Awakenings,1990.0,"Biography,Drama",7.8,170224,nm0001508,"['nm0000134', 'nm0000245', 'nm0001413']"
tt0099080,Baaghi: A Rebel for Love,1990.0,"Action,Drama,Romance",5.8,1947,nm2577595,"['nm0006795', 'nm0619324', 'nm0007106']"
tt0099088,Back to the Future Part III,1990.0,"Adventure,Comedy,Sci-Fi",7.5,502764,nm0000709,"['nm0000150', 'nm0000150', 'nm0000502']"
tt0099091,Bad Influence,1990.0,"Drama,Thriller",6.2,11921,nm0000436,"['nm0000507', 'nm0000652', 'nm0865252']"
tt0099108,Basket Case 2,1990.0,"Comedy,Horror",5.4,6138,nm0376963,"['nm0889090', 'nm0333763', 'nm0517506']"
tt0099128,Betsy's Wedding,1990.0,"Comedy,Romance",5.7,4223,nm0000257,"['nm0000257', 'nm0000208', 'nm0084086']"
tt0099136,Crossing the Line,1990.0,"Crime,Drama,Sport",5.7,1537,nm0500896,"['nm0409874', 'nm0000553', 'nm0000695']"
tt0099138,The Big Steal,1990.0,Comedy,6.8,1585,nm0850958,"['nm0578853', 'nm0440286', 'nm0621031']"
tt0099141,Bird on a Wire,1990.0,"Action,Comedy,Crime",6.0,49659,nm0000824,"['nm0000154', 'nm0000443', 'nm0001016']"
tt0099142,BlackJack,1990.0,"Drama,Music",5.7,1973,nm0638324,"['nm0075087', 'nm0117429', 'nm0112549']"
tt0099143,Black Rainbow,1989.0,"Horror,Thriller",6.0,2186,nm0388198,"['nm0000275', 'nm0001673', 'nm0001371']"
tt0099151,Blood Games,1990.0,"Action,Horror,Thriller",5.4,1645,nm3345530,"['nm0192003', 'nm0004669', 'nm0072946']"
tt0099160,Blue Steel,1990.0,"Action,Crime,Drama",5.8,19391,nm0000941,"['nm0000130', 'nm0798779', 'nm0000317']"
tt0099165,The Bonfire of the Vanities,1990.0,"Comedy,Drama,Romance",5.6,27760,nm0000361,"['nm0000158', 'nm0000246', 'nm0000429']"
tt0099166,Book of Love,1990.0,"Comedy,Romance",6.2,1340,nm0790144,"['nm0949385', 'nm0176861', 'nm0250643']"
tt0099172,Braca po materi,1988.0,Drama,7.9,1382,nm0815638,"['nm0491551', 'nm0830371', 'nm0001245']"
tt0099173,Brain Dead,1990.0,"Horror,Mystery,Sci-Fi",5.9,6040,nm0800048,"['nm0000597', 'nm0000200', 'nm0001069']"
tt0099180,Bride of Re-Animator,1990.0,"Comedy,Horror,Sci-Fi",6.2,18519,nm0951206,"['nm0001062', 'nm0007940', 'nm0427779']"
tt0099187,Buried Alive,1989.0,"Horror,Thriller",4.4,1283,nm0048158,"['nm0001816', 'nm0000587', 'nm0937016']"
tt0099204,Cadillac Man,1990.0,"Comedy,Crime",5.7,16870,nm0002044,"['nm0000245', 'nm0000209', 'nm0715622']"
tt0099235,The Cellar,1988.0,Horror,4.6,1082,nm0855107,"['nm0453304', 'nm1844237', 'nm0767929']"
tt0099242,Chattahoochee,1989.0,"Biography,Drama",6.3,2589,nm0413875,"['nm0000198', 'nm0000454', 'nm0000531']"
tt0099253,Child's Play 2,1990.0,"Horror,Thriller",6.0,61585,nm0480843,"['nm0898571', 'nm0000256', 'nm0334057']"
